COMMAND     PID                         USER   FD   TYPE     DEVICE SIZE/OFF NODE NAME
systemd-r  1056              systemd-resolve   12u  IPv4      20802      0t0  UDP 127.0.0.53:53 
zmqgw      2521                         root   92u  IPv4      39094      0t0  TCP 127.0.0.1:20816->127.0.0.1:30685 (ESTABLISHED)
zmqgw      2521                         root   93u  IPv4      30488      0t0  TCP 127.0.0.1:41702->127.0.0.1:30677 (ESTABLISHED)
zmqgw      2521                         root   94u  IPv4       5097      0t0  TCP 127.0.0.1:20822->127.0.0.1:30685 (ESTABLISHED)
zmqgw      2521                         root   95u  IPv4 1519202520      0t0  TCP 127.0.0.1:23984->127.0.0.1:30691 (CLOSE_WAIT)
zmqgw      2521                         root   96u  IPv4  399159841      0t0  TCP 127.0.0.1:9766->127.0.0.1:30685 (ESTABLISHED)
nginx      2780                         root    8u  IPv4      32794      0t0  TCP *:25501 (LISTEN)
nginx      2780                         root    9u  IPv4      32795      0t0  TCP *:35504 (LISTEN)
nginx      2782                        nginx    4u  IPv4 1522972023      0t0  TCP 175.209.34.75:35504->211.223.127.117:55522 (ESTABLISHED)
nginx      2782                        nginx    8u  IPv4      32794      0t0  TCP *:25501 (LISTEN)
nginx      2782                        nginx    9u  IPv4      32795      0t0  TCP *:35504 (LISTEN)
nginx      2782                        nginx   28u  IPv4 1522969516      0t0  TCP 175.209.34.75:35504->122.35.144.226:51403 (ESTABLISHED)
nginx      2782                        nginx   29u  IPv4 1522971156      0t0  TCP 175.209.34.75:35504->125.133.118.251:50848 (ESTABLISHED)
nginx      2782                        nginx   31u  IPv4 1522896411      0t0  TCP 175.209.34.75:35504->180.230.253.25:65005 (ESTABLISHED)
nginx      2782                        nginx   32u  IPv4 1522971031      0t0  TCP 175.209.34.75:35504->115.139.138.94:60610 (ESTABLISHED)
nginx      2782                        nginx   33u  IPv4 1522970907      0t0  TCP 175.209.34.75:35504->118.32.223.105:53340 (ESTABLISHED)
nginx      2782                        nginx   34u  IPv4 1522967541      0t0  TCP 175.209.34.75:35504->182.228.3.32:53720 (ESTABLISHED)
nginx      2782                        nginx   35u  IPv4 1522970431      0t0  TCP 175.209.34.75:35504->121.135.197.132:52672 (ESTABLISHED)
nginx      2782                        nginx   36u  IPv4 1522970090      0t0  TCP 175.209.34.75:35504->106.247.49.182:62134 (ESTABLISHED)
nginx      2782                        nginx   37u  IPv4 1522967542      0t0  TCP 175.209.34.75:35504->119.197.154.192:59194 (ESTABLISHED)
nginx      2782                        nginx   38u  IPv4 1522969596      0t0  TCP 175.209.34.75:35504->125.250.80.102:56638 (ESTABLISHED)
nginx      2782                        nginx   39u  IPv4 1522970188      0t0  TCP 175.209.34.75:35504->124.57.227.131:59525 (ESTABLISHED)
nginx      2782                        nginx   40u  IPv4 1522969167      0t0  TCP 175.209.34.75:35504->211.36.143.215:60450 (ESTABLISHED)
nginx      2782                        nginx   41u  IPv4 1522969313      0t0  TCP 175.209.34.75:35504->58.78.136.134:56231 (ESTABLISHED)
nginx      2782                        nginx   42u  IPv4 1522972133      0t0  TCP 175.209.34.75:35504->175.200.223.219:51095 (ESTABLISHED)
nginx      2782                        nginx   43u  IPv4 1522970206      0t0  TCP 175.209.34.75:35504->219.250.176.39:51183 (ESTABLISHED)
nginx      2782                        nginx   44u  IPv4 1522971743      0t0  TCP 175.209.34.75:35504->125.244.73.203:53570 (ESTABLISHED)
nginx      2782                        nginx   45u  IPv4 1522972726      0t0  TCP 175.209.34.75:35504->118.131.111.190:49880 (ESTABLISHED)
nginx      2782                        nginx   46u  IPv4 1522970960      0t0  TCP 175.209.34.75:35504->121.172.149.174:61335 (ESTABLISHED)
nginx      2782                        nginx   47u  IPv4 1522969181      0t0  TCP 175.209.34.75:35504->221.150.153.236:51425 (ESTABLISHED)
nginx      2782                        nginx   48u  IPv4 1522971861      0t0  TCP 175.209.34.75:35504->211.36.143.145:62402 (ESTABLISHED)
nginx      2782                        nginx   49u  IPv4 1522970399      0t0  TCP 175.209.34.75:35504->112.219.238.194:64810 (ESTABLISHED)
nginx      2782                        nginx   50u  IPv4 1522970471      0t0  TCP 175.209.34.75:35504->125.142.5.140:50166 (ESTABLISHED)
nginx      2782                        nginx   51u  IPv4 1522971880      0t0  TCP 175.209.34.75:35504->106.246.49.198:51094 (ESTABLISHED)
nginx      2782                        nginx   52u  IPv4 1522970768      0t0  TCP 175.209.34.75:35504->125.243.126.195:64278 (ESTABLISHED)
nginx      2782                        nginx   53u  IPv4 1522969357      0t0  TCP 175.209.34.75:35504->218.155.213.49:60207 (ESTABLISHED)
nginx      2782                        nginx   54u  IPv4 1522971044      0t0  TCP 175.209.34.75:35504->125.190.131.160:62161 (ESTABLISHED)
nginx      2782                        nginx   55u  IPv4 1522971931      0t0  TCP 175.209.34.75:35504->112.152.160.210:62717 (ESTABLISHED)
nginx      2782                        nginx   56u  IPv4 1522969458      0t0  TCP 175.209.34.75:35504->218.158.113.149:63686 (ESTABLISHED)
nginx      2782                        nginx   57u  IPv4 1522971740      0t0  TCP 175.209.34.75:35504->49.168.114.8:52101 (ESTABLISHED)
nginx      2782                        nginx   58u  IPv4 1522970320      0t0  TCP 175.209.34.75:35504->112.149.151.134:50831 (ESTABLISHED)
nginx      2782                        nginx   59u  IPv4 1522971050      0t0  TCP 175.209.34.75:35504->125.243.126.195:53859 (ESTABLISHED)
nginx      2782                        nginx   60u  IPv4 1522971075      0t0  TCP 175.209.34.75:35504->106.240.34.87:55716 (ESTABLISHED)
nginx      2782                        nginx   61u  IPv4 1522972155      0t0  TCP 175.209.34.75:35504->58.29.124.82:63737 (ESTABLISHED)
nginx      2782                        nginx   62u  IPv4 1522972045      0t0  TCP 175.209.34.75:35504->1.221.208.108:51666 (ESTABLISHED)
nginx      2782                        nginx   63u  IPv4 1522969484      0t0  TCP 175.209.34.75:35504->112.151.193.81:65335 (ESTABLISHED)
nginx      2782                        nginx   64u  IPv4 1522967435      0t0  TCP 175.209.34.75:35504->182.217.163.171:56417 (ESTABLISHED)
nginx      2782                        nginx   65u  IPv4 1522933566      0t0  TCP 175.209.34.75:35504->122.38.134.209:51653 (ESTABLISHED)
nginx      2782                        nginx   66u  IPv4 1522970475      0t0  TCP 175.209.34.75:35504->175.213.98.47:50865 (ESTABLISHED)
nginx      2782                        nginx   67u  IPv4 1522971124      0t0  TCP 175.209.34.75:35504->211.36.143.48:59876 (ESTABLISHED)
nginx      2782                        nginx   68u  IPv4 1522968548      0t0  TCP 175.209.34.75:35504->119.70.199.77:51704 (ESTABLISHED)
nginx      2782                        nginx   69u  IPv4 1522969561      0t0  TCP 175.209.34.75:35504->125.247.214.125:50931 (ESTABLISHED)
nginx      2782                        nginx   70u  IPv4 1522969943      0t0  TCP 175.209.34.75:35504->175.200.117.127:51288 (ESTABLISHED)
nginx      2782                        nginx   71u  IPv4 1522972057      0t0  TCP 175.209.34.75:35504->183.99.245.109:60924 (ESTABLISHED)
nginx      2782                        nginx   72u  IPv4 1522970468      0t0  TCP 175.209.34.75:35504->115.21.246.231:65157 (ESTABLISHED)
nginx      2782                        nginx   73u  IPv4 1522970725      0t0  TCP 175.209.34.75:35504->219.250.176.39:51179 (ESTABLISHED)
nginx      2782                        nginx   74u  IPv4 1522970682      0t0  TCP 175.209.34.75:35504->182.217.7.214:51364 (ESTABLISHED)
nginx      2782                        nginx   75u  IPv4 1522967545      0t0  TCP 175.209.34.75:35504->115.136.70.86:49389 (ESTABLISHED)
nginx      2782                        nginx   76u  IPv4 1522968560      0t0  TCP 175.209.34.75:35504->124.54.19.170:61074 (ESTABLISHED)
nginx      2782                        nginx   77u  IPv4 1522974739      0t0  TCP 175.209.34.75:35504->182.229.150.118:57661 (ESTABLISHED)
nginx      2782                        nginx   78u  IPv4 1522970631      0t0  TCP 175.209.34.75:35504->1.221.208.110:51645 (ESTABLISHED)
nginx      2782                        nginx   79u  IPv4 1522971745      0t0  TCP 175.209.34.75:35504->182.212.197.40:61469 (ESTABLISHED)
nginx      2782                        nginx   80u  IPv4 1522971762      0t0  TCP 175.209.34.75:35504->112.219.238.194:57269 (ESTABLISHED)
nginx      2782                        nginx   81u  IPv4 1522970632      0t0  TCP 175.209.34.75:35504->116.45.186.187:60995 (ESTABLISHED)
nginx      2782                        nginx   82u  IPv4 1522970761      0t0  TCP 175.209.34.75:35504->59.6.51.27:61018 (ESTABLISHED)
nginx      2782                        nginx   83u  IPv4 1522970843      0t0  TCP 175.209.34.75:35504->211.107.2.9:51401 (ESTABLISHED)
nginx      2782                        nginx   84u  IPv4 1522970101      0t0  TCP 175.209.34.75:35504->182.209.169.195:59395 (ESTABLISHED)
nginx      2782                        nginx   85u  IPv4 1522969322      0t0  TCP 175.209.34.75:35504->115.136.127.68:49875 (ESTABLISHED)
nginx      2782                        nginx   86u  IPv4 1522971788      0t0  TCP 175.209.34.75:35504->175.196.76.106:62688 (ESTABLISHED)
nginx      2782                        nginx   87u  IPv4 1522969238      0t0  TCP 175.209.34.75:35504->183.109.225.7:58445 (ESTABLISHED)
nginx      2782                        nginx   88u  IPv4 1522969240      0t0  TCP 175.209.34.75:35504->49.164.238.180:51923 (ESTABLISHED)
nginx      2782                        nginx   89u  IPv4 1522971797      0t0  TCP 175.209.34.75:35504->1.212.216.38:51160 (ESTABLISHED)
